___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
  57  39  -67.00  -13.00        1.2966
  58  39  -65.00  -13.00        0.7050
  59  39  -63.00  -13.00        0.5081
  60  39  -61.00  -13.00        0.2440
  61  39  -59.00  -13.00        0.3400
  62  39  -57.00  -13.00     9999.0000
  63  39  -55.00  -13.00     9999.0000
  64  39  -53.00  -13.00     9999.0000
  65  39  -51.00  -13.00     9999.0000
  66  39  -49.00  -13.00     9999.0000
  67  39  -47.00  -13.00     9999.0000
  68  39  -45.00  -13.00     9999.0000
  69  39  -43.00  -13.00     9999.0000
  70  39  -41.00  -13.00     9999.0000
  71  39  -39.00  -13.00        0.1359
  72  39  -37.00  -13.00        0.1359
  73  39  -35.00  -13.00        0.0811
  74  39  -33.00  -13.00       -0.0083
  75  39  -31.00  -13.00       -0.1106
  76  39  -29.00  -13.00       -0.2047
  77  39  -27.00  -13.00       -0.2890
  78  39  -25.00  -13.00       -0.3485
  79  39  -23.00  -13.00       -0.3693
  80  39  -21.00  -13.00       -0.3580
  81  39  -19.00  -13.00       -0.3183
  82  39  -17.00  -13.00       -0.2372
  83  39  -15.00  -13.00       -0.1510
  84  39  -13.00  -13.00       -0.0730
  85  39  -11.00  -13.00       -0.0110
  86  39   -9.00  -13.00        0.0416
  87  39   -7.00  -13.00        0.0848
  88  39   -5.00  -13.00        0.1264
  89  39   -3.00  -13.00        0.1891
  90  39   -1.00  -13.00        0.2693
  91  39    1.00  -13.00        0.4126
  92  39    3.00  -13.00        0.6250
  93  39    5.00  -13.00        0.9300
  94  39    7.00  -13.00        1.3354
  95  39    9.00  -13.00        1.7859
  96  39   11.00  -13.00        2.1180
  97  39   13.00  -13.00        2.2345
  98  39   15.00  -13.00     9999.0000
  99  39   17.00  -13.00     9999.0000
 100  39   19.00  -13.00     9999.0000
 101  39   21.00  -13.00     9999.0000
 102  39   23.00  -13.00     9999.0000
 103  39   25.00  -13.00     9999.0000
 104  39   27.00  -13.00     9999.0000
 105  39   29.00  -13.00     9999.0000
 106  39   31.00  -13.00     9999.0000
 107  39   33.00  -13.00        0.6147
 108  39   35.00  -13.00        0.6147
 109  39   37.00  -13.00        0.6080
 110  39   39.00  -13.00        0.7854
 111  39   41.00  -13.00        0.6745
 112  39   43.00  -13.00        0.6148
 113  39   45.00  -13.00        0.6911
 114  39   47.00  -13.00        0.6573
 115  39   49.00  -13.00        0.4291
 116  39   51.00  -13.00        0.3400
 117  39   53.00  -13.00        0.3364
 118  39   55.00  -13.00        0.3213
 119  39   57.00  -13.00        0.3098
 120  39   59.00  -13.00        0.3317
 121  39   61.00  -13.00        0.3923
 122  39   63.00  -13.00        0.4848
 123  39   65.00  -13.00        0.5722
 124  39   67.00  -13.00        0.6249
 125  39   69.00  -13.00        0.6527
 126  39   71.00  -13.00        0.6640
 127  39   73.00  -13.00        0.6675
 128  39   75.00  -13.00        0.6653
 129  39   77.00  -13.00        0.6464
 130  39   79.00  -13.00        0.6225
 131  39   81.00  -13.00        0.6161
 132  39   83.00  -13.00        0.6323
 133  39   85.00  -13.00        0.6594
 134  39   87.00  -13.00        0.6809
 135  39   89.00  -13.00        0.6754
 136  39   91.00  -13.00        0.6418
 137  39   93.00  -13.00        0.6225
 138  39   95.00  -13.00        0.6366
 139  39   97.00  -13.00        0.6577
 140  39   99.00  -13.00        0.6710
 141  39  101.00  -13.00        0.6830
 142  39  103.00  -13.00        0.7158
 143  39  105.00  -13.00        0.7869
 144  39  107.00  -13.00        0.8745
 145  39  109.00  -13.00        0.9589
 146  39  111.00  -13.00        0.9959
 147  39  113.00  -13.00        1.0157
 148  39  115.00  -13.00        1.0281
 149  39  117.00  -13.00        1.0149
 150  39  119.00  -13.00        0.9675
 151  39  121.00  -13.00        0.8999
 152  39  123.00  -13.00        0.8415
 153  39  125.00  -13.00        0.8136
 154  39  127.00  -13.00        0.7552
 155  39  129.00  -13.00        0.7302
 156  39  131.00  -13.00        0.3672
 157  39  133.00  -13.00        0.2473
 158  39  135.00  -13.00        0.0000
 159  39  137.00  -13.00        0.0847
 160  39  139.00  -13.00        0.2165
 161  39  141.00  -13.00        0.2103
 162  39  143.00  -13.00        0.1943
 163  39  145.00  -13.00        0.1285
 164  39  147.00  -13.00        0.0896
 165  39  149.00  -13.00        0.0673
 166  39  151.00  -13.00        0.0577
 167  39  153.00  -13.00        0.0764
 168  39  155.00  -13.00        0.1384
 169  39  157.00  -13.00        0.2419
 170  39  159.00  -13.00        0.3628
 171  39  161.00  -13.00        0.4693
 172  39  163.00  -13.00        0.5665
 173  39  165.00  -13.00        0.6225
 174  39  167.00  -13.00        0.6657
 175  39  169.00  -13.00        0.7240
 176  39  171.00  -13.00        0.7893
 177  39  173.00  -13.00        0.8450
 178  39  175.00  -13.00        0.7821
 179  39  177.00  -13.00        0.5564
 180  39  179.00  -13.00        0.9374
   1  40 -179.00  -11.00        0.9308
   2  40 -177.00  -11.00        0.8167
   3  40 -175.00  -11.00        0.8975
   4  40 -173.00  -11.00        0.9383
   5  40 -171.00  -11.00        0.9495
   6  40 -169.00  -11.00        0.9476
   7  40 -167.00  -11.00        0.9252
   8  40 -165.00  -11.00        0.8936
   9  40 -163.00  -11.00        0.8636
  10  40 -161.00  -11.00        0.8551
  11  40 -159.00  -11.00        0.8778
  12  40 -157.00  -11.00        0.8859
  13  40 -155.00  -11.00        0.8754
  14  40 -153.00  -11.00        0.8509
  15  40 -151.00  -11.00        0.8238
  16  40 -149.00  -11.00        0.8017
  17  40 -147.00  -11.00        0.7814
  18  40 -145.00  -11.00        0.7580
  19  40 -143.00  -11.00        0.7299
  20  40 -141.00  -11.00        0.7072
  21  40 -139.00  -11.00        0.2350
  22  40 -137.00  -11.00        0.4200
  23  40 -135.00  -11.00        0.5979
  24  40 -133.00  -11.00        0.5500
  25  40 -131.00  -11.00        0.5009
  26  40 -129.00  -11.00        0.4532
  27  40 -127.00  -11.00        0.4188
  28  40 -125.00  -11.00        0.3836
  29  40 -123.00  -11.00        0.3339
  30  40 -121.00  -11.00        0.2973
  31  40 -119.00  -11.00        0.2792
  32  40 -117.00  -11.00        0.2654
  33  40 -115.00  -11.00        0.2522
  34  40 -113.00  -11.00        0.2459
  35  40 -111.00  -11.00        0.2507
  36  40 -109.00  -11.00        0.2617
  37  40 -107.00  -11.00        0.2842
  38  40 -105.00  -11.00        0.3008
  39  40 -103.00  -11.00        0.3096
  40  40 -101.00  -11.00        0.3143
  41  40  -99.00  -11.00        0.3321
  42  40  -97.00  -11.00        0.3565
  43  40  -95.00  -11.00        0.3695
  44  40  -93.00  -11.00        0.3664
  45  40  -91.00  -11.00        0.3512
  46  40  -89.00  -11.00        0.3090
  47  40  -87.00  -11.00        0.2473
  48  40  -85.00  -11.00        0.1678
  49  40  -83.00  -11.00        0.0842
  50  40  -81.00  -11.00        0.0240
  51  40  -79.00  -11.00        0.0286
  52  40  -77.00  -11.00        0.1010
  53  40  -75.00  -11.00        0.5710
  54  40  -73.00  -11.00        1.6250
  55  40  -71.00  -11.00        1.6250
  56  40  -69.00  -11.00        2.1539
  57  40  -67.00  -11.00        1.2476
  58  40  -65.00  -11.00        1.0053
  59  40  -63.00  -11.00        0.9052
  60  40  -61.00  -11.00     9999.0000
  61  40  -59.00  -11.00     9999.0000
  62  40  -57.00  -11.00     9999.0000
  63  40  -55.00  -11.00     9999.0000
  64  40  -53.00  -11.00     9999.0000
  65  40  -51.00  -11.00     9999.0000
  66  40  -49.00  -11.00     9999.0000
  67  40  -47.00  -11.00     9999.0000
  68  40  -45.00  -11.00     9999.0000
  69  40  -43.00  -11.00        1.6000
  70  40  -41.00  -11.00        1.6000
  71  40  -39.00  -11.00        1.3762
  72  40  -37.00  -11.00        0.1715
  73  40  -35.00  -11.00        0.1296
  74  40  -33.00  -11.00        0.0286
  75  40  -31.00  -11.00       -0.0905
  76  40  -29.00  -11.00       -0.1889
  77  40  -27.00  -11.00       -0.2595
  78  40  -25.00  -11.00       -0.2964
  79  40  -23.00  -11.00       -0.2931
  80  40  -21.00  -11.00       -0.2528
  81  40  -19.00  -11.00       -0.1925
  82  40  -17.00  -11.00       -0.1047
  83  40  -15.00  -11.00       -0.0138
  84  40  -13.00  -11.00        0.0776
  85  40  -11.00  -11.00        0.1609
  86  40   -9.00  -11.00        0.2351
  87  40   -7.00  -11.00        0.2953
  88  40   -5.00  -11.00        0.3496
  89  40   -3.00  -11.00        0.4224
  90  40   -1.00  -11.00        0.5079
  91  40    1.00  -11.00        0.6354
  92  40    3.00  -11.00        0.8339
  93  40    5.00  -11.00        1.1064
  94  40    7.00  -11.00        1.4233
  95  40    9.00  -11.00        1.7485
  96  40   11.00  -11.00        1.9915
  97  40   13.00  -11.00        2.0903
  98  40   15.00  -11.00        2.0910
  99  40   17.00  -11.00     9999.0000
 100  40   19.00  -11.00     9999.0000
 101  40   21.00  -11.00     9999.0000
 102  40   23.00  -11.00     9999.0000
 103  40   25.00  -11.00     9999.0000
 104  40   27.00  -11.00     9999.0000
 105  40   29.00  -11.00     9999.0000
 106  40   31.00  -11.00     9999.0000
 107  40   33.00  -11.00        0.5588
 108  40   35.00  -11.00        0.5588
 109  40   37.00  -11.00        0.5164
 110  40   39.00  -11.00        0.6982
 111  40   41.00  -11.00        0.6291
 112  40   43.00  -11.00        0.5936
 113  40   45.00  -11.00        0.5782
 114  40   47.00  -11.00        0.5288
 115  40   49.00  -11.00        0.4360
 116  40   51.00  -11.00        0.3906
 117  40   53.00  -11.00        0.3750
 118  40   55.00  -11.00        0.3578
 119  40   57.00  -11.00        0.7329
 120  40   59.00  -11.00        0.4662
 121  40   61.00  -11.00        0.4122
 122  40   63.00  -11.00        0.5079
 123  40   65.00  -11.00        0.6001
 124  40   67.00  -11.00        0.6557
 125  40   69.00  -11.00        0.6818
 126  40   71.00  -11.00        0.6886
 127  40   73.00  -11.00        0.6821
 128  40   75.00  -11.00        0.6623
 129  40   77.00  -11.00        0.6221
 130  40   79.00  -11.00        0.5813
 131  40   81.00  -11.00        0.5615
 132  40   83.00  -11.00        0.5689
 133  40   85.00  -11.00        0.5893
 134  40   87.00  -11.00        0.5985
 135  40   89.00  -11.00        0.5903
 136  40   91.00  -11.00        0.5680
 137  40   93.00  -11.00        0.5676
 138  40   95.00  -11.00        0.6068
 139  40   97.00  -11.00        0.6670
 140  40   99.00  -11.00        0.7204
 141  40  101.00  -11.00        0.7562
 142  40  103.00  -11.00        0.7891
 143  40  105.00  -11.00        0.8448
 144  40  107.00  -11.00        0.9123
 145  40  109.00  -11.00        0.9820
 146  40  111.00  -11.00        1.0146
 147  40  113.00  -11.00        1.0094
 148  40  115.00  -11.00        0.9733
 149  40  117.00  -11.00        0.9157
 150  40  119.00  -11.00        0.8955
 151  40  121.00  -11.00        0.8710
 152  40  123.00  -11.00        0.7018
 153  40  125.00  -11.00        0.6528
 154  40  127.00  -11.00        0.5946
 155  40  129.00  -11.00        0.5406
 156  40  131.00  -11.00        0.3962
 157  40  133.00  -11.00        0.3061
 158  40  135.00  -11.00        0.2009
 159  40  137.00  -11.00        0.1525
 160  40  139.00  -11.00        0.1583
 161  40  141.00  -11.00        0.1467
 162  40  143.00  -11.00        0.1450
 163  40  145.00  -11.00        0.1229
 164  40  147.00  -11.00        0.1121
 165  40  149.00  -11.00        0.1119
 166  40  151.00  -11.00        0.1163
 167  40  153.00  -11.00        0.1459
 168  40  155.00  -11.00        0.2212
 169  40  157.00  -11.00        0.3391
 170  40  159.00  -11.00        0.4685
 171  40  161.00  -11.00        0.5832
 172  40  163.00  -11.00        0.6851
 173  40  165.00  -11.00        0.7324
 174  40  167.00  -11.00        0.7665
 175  40  169.00  -11.00        0.8104
 176  40  171.00  -11.00        0.8498
 177  40  173.00  -11.00        0.8747
 178  40  175.00  -11.00        0.8647
 179  40  177.00  -11.00        0.8182
 180  40  179.00  -11.00        0.9243
   1  41 -179.00   -9.00        0.8940
   2  41 -177.00   -9.00        0.8889
   3  41 -175.00   -9.00        0.8820
   4  41 -173.00   -9.00        0.8773
   5  41 -171.00   -9.00        0.8767
   6  41 -169.00   -9.00        0.8742
   7  41 -167.00   -9.00        0.8620
   8  41 -165.00   -9.00        0.8392
   9  41 -163.00   -9.00        0.8216
  10  41 -161.00   -9.00        0.8391
  11  41 -159.00   -9.00        0.8800
  12  41 -157.00   -9.00        0.8927
  13  41 -155.00   -9.00        0.8778
  14  41 -153.00   -9.00        0.8479
  15  41 -151.00   -9.00        0.8182
  16  41 -149.00   -9.00        0.7961
  17  41 -147.00   -9.00        0.7774
  18  41 -145.00   -9.00        0.7567
  19  41 -143.00   -9.00        0.7247
  20  41 -141.00   -9.00        0.7013
  21  41 -139.00   -9.00        0.4479
  22  41 -137.00   -9.00        0.5326
  23  41 -135.00   -9.00        0.6069
  24  41 -133.00   -9.00        0.5586
  25  41 -131.00   -9.00        0.5114
  26  41 -129.00   -9.00        0.4764
  27  41 -127.00   -9.00        0.4613
  28  41 -125.00   -9.00        0.4378
  29  41 -123.00   -9.00        0.3952
  30  41 -121.00   -9.00        0.3619
  31  41 -119.00   -9.00        0.3443
  32  41 -117.00   -9.00        0.3311
  33  41 -115.00   -9.00        0.3178
  34  41 -113.00   -9.00        0.3088
  35  41 -111.00   -9.00        0.3074
  36  41 -109.00   -9.00        0.3075
  37  41 -107.00   -9.00        0.3140
  38  41 -105.00   -9.00        0.3155
  39  41 -103.00   -9.00        0.3056
  40  41 -101.00   -9.00        0.2928
  41  41  -99.00   -9.00        0.2903
  42  41  -97.00   -9.00        0.3020
  43  41  -95.00   -9.00        0.3163
  44  41  -93.00   -9.00        0.3142
  45  41  -91.00   -9.00        0.2970
  46  41  -89.00   -9.00        0.2446
  47  41  -87.00   -9.00        0.1703
  48  41  -85.00   -9.00        0.0714
  49  41  -83.00   -9.00       -0.0305
  50  41  -81.00   -9.00        0.3216
  51  41  -79.00   -9.00        0.7399
  52  41  -77.00   -9.00        0.7777
  53  41  -75.00   -9.00        1.8377
  54  41  -73.00   -9.00        1.8377
  55  41  -71.00   -9.00        1.6100
  56  41  -69.00   -9.00        1.2513
  57  41  -67.00   -9.00        1.2304
  58  41  -65.00   -9.00        1.1041
  59  41  -63.00   -9.00        1.0190
  60  41  -61.00   -9.00     9999.0000
  61  41  -59.00   -9.00     9999.0000
  62  41  -57.00   -9.00     9999.0000
  63  41  -55.00   -9.00     9999.0000
  64  41  -53.00   -9.00     9999.0000
  65  41  -51.00   -9.00     9999.0000
  66  41  -49.00   -9.00        0.7019
  67  41  -47.00   -9.00        0.6204
  68  41  -45.00   -9.00        0.5714
  69  41  -43.00   -9.00        1.8391
  70  41  -41.00   -9.00        1.7793
  71  41  -39.00   -9.00        1.5241
  72  41  -37.00   -9.00        0.1813
  73  41  -35.00   -9.00        0.1319
  74  41  -33.00   -9.00        0.0517
  75  41  -31.00   -9.00       -0.0501
  76  41  -29.00   -9.00       -0.1290
  77  41  -27.00   -9.00       -0.1702
  78  41  -25.00   -9.00       -0.1762
  79  41  -23.00   -9.00       -0.1520
  80  41  -21.00   -9.00       -0.0988
  81  41  -19.00   -9.00       -0.0304
  82  41  -17.00   -9.00        0.0522
  83  41  -15.00   -9.00        0.1321
  84  41  -13.00   -9.00        0.2179
  85  41  -11.00   -9.00        0.2992
  86  41   -9.00   -9.00        0.3747
  87  41   -7.00   -9.00        0.4437
  88  41   -5.00   -9.00        0.5134
  89  41   -3.00   -9.00        0.5960
  90  41   -1.00   -9.00        0.6739
  91  41    1.00   -9.00        0.7575
  92  41    3.00   -9.00        0.9020
  93  41    5.00   -9.00        1.1167
  94  41    7.00   -9.00        1.3561
  95  41    9.00   -9.00        1.5878
  96  41   11.00   -9.00        1.7596
  97  41   13.00   -9.00        1.8644
  98  41   15.00   -9.00        2.0910
  99  41   17.00   -9.00     9999.0000
 100  41   19.00   -9.00     9999.0000
 101  41   21.00   -9.00     9999.0000
 102  41   23.00   -9.00     9999.0000
 103  41   25.00   -9.00     9999.0000
 104  41   27.00   -9.00     9999.0000
 105  41   29.00   -9.00     9999.0000
 106  41   31.00   -9.00     9999.0000
 107  41   33.00   -9.00        0.5436
 108  41   35.00   -9.00        0.5436
 109  41   37.00   -9.00        0.4889
 110  41   39.00   -9.00        0.5738
 111  41   41.00   -9.00        0.5981
 112  41   43.00   -9.00        0.5906
 113  41   45.00   -9.00        0.5656
 114  41   47.00   -9.00        0.5370
 115  41   49.00   -9.00        0.5166
 116  41   51.00   -9.00        0.5053
 117  41   53.00   -9.00        0.5033
 118  41   55.00   -9.00        0.4917
 119  41   57.00   -9.00        0.6638
 120  41   59.00   -9.00        0.5084
 121  41   61.00   -9.00        0.4881
 122  41   63.00   -9.00        0.5662
 123  41   65.00   -9.00        0.6427
 124  41   67.00   -9.00        0.6863
 125  41   69.00   -9.00        0.7069
 126  41   71.00   -9.00        0.7122
 127  41   73.00   -9.00        0.7087
 128  41   75.00   -9.00        0.6817
 129  41   77.00   -9.00        0.6270
 130  41   79.00   -9.00        0.5694
 131  41   81.00   -9.00        0.5407
 132  41   83.00   -9.00        0.5464
 133  41   85.00   -9.00        0.5668
 134  41   87.00   -9.00        0.5770
 135  41   89.00   -9.00        0.5754
 136  41   91.00   -9.00        0.5641
 137  41   93.00   -9.00        0.5714
 138  41   95.00   -9.00        0.6120
 139  41   97.00   -9.00        0.6768
 140  41   99.00   -9.00        0.7389
 141  41  101.00   -9.00        0.7828
 142  41  103.00   -9.00        0.8167
 143  41  105.00   -9.00        0.8618
 144  41  107.00   -9.00        0.9133
